age,income,engagement_score,visits_per_month,time_on_site,interaction_rate,location,device_type,membership,target
70.0,126995.0,100.0,5.0,26.88,0.07,Suburban,Desktop,Silver,yes
18.0,122751.0,32.47,7.0,3.4,1.0,Rural,Mobile,Gold,no
43.0,117074.0,15.33,2.0,8.85,1.0,Urban,Mobile,Platinum,no
63.0,113215.0,66.71,5.0,6.39,0.47,Urban,Tablet,Silver,yes
21.0,20000.0,4.46,8.0,0.5,0.0,Urban,Mobile,Free,no
31.0,46998.0,19.88,4.0,0.5,0.57,Urban,Mobile,Silver,yes
19.0,35006.0,75.09,4.0,2.7,0.0,Suburban,Desktop,Free,no
25.0,20000.0,24.97,5.0,0.55,0.2,Suburban,Mobile,Silver,no
30.0,20000.0,26.25,6.0,1.05,0.22,Suburban,Mobile,Free,no
48.0,32927.0,77.26,-0.0,0.5,0.0,Rural,Mobile,Free,no
58.0,131137.0,100.0,5.0,23.59,0.27,Rural,Tablet,Free,yes
36.0,20000.0,30.43,6.0,1.07,0.11,Suburban,Tablet,Silver,no
67.0,96413.0,100.0,3.0,23.75,0.0,Suburban,Desktop,Free,yes
18.0,101390.0,17.81,3.0,2.98,1.0,Suburban,Desktop,Gold,no
18.0,90653.0,35.06,4.0,0.5,0.8,Rural,Mobile,Platinum,no
27.0,29549.0,51.24,6.0,2.87,0.0,Urban,Mobile,Silver,no
20.0,33930.0,53.88,7.0,3.99,0.04,Suburban,Desktop,Silver,no
18.0,20000.0,34.79,3.0,0.5,0.0,Urban,Mobile,Free,no
70.0,74786.0,82.29,6.0,10.94,0.0,Suburban,Desktop,Silver,yes
28.0,80195.0,24.41,8.0,0.5,0.94,Rural,Mobile,Silver,no
18.0,111840.0,29.56,3.0,3.36,1.0,Urban,Desktop,Free,no
36.0,125628.0,41.95,10.0,8.92,1.0,Urban,Desktop,Free,no
34.0,35871.0,55.84,4.0,3.98,0.0,Urban,Desktop,Free,no
47.0,51501.0,80.69,3.0,3.61,0.0,Suburban,Mobile,Free,no
18.0,137519.0,27.95,3.0,7.28,1.0,Suburban,Desktop,Silver,no
18.0,48123.0,49.5,5.0,5.21,0.34,Suburban,Desktop,Free,no
26.0,104152.0,30.78,8.0,0.64,1.0,Suburban,Desktop,Gold,no
37.0,28365.0,0.0,4.0,14.94,1.0,Urban,Desktop,Gold,yes
28.0,86025.0,40.45,3.0,0.5,0.64,Suburban,Mobile,Silver,no
30.0,29862.0,80.68,4.0,1.07,0.0,Rural,Mobile,Gold,no
59.0,60191.0,94.65,6.0,2.23,0.0,Suburban,Mobile,Silver,no
31.0,88019.0,37.78,4.0,1.24,0.77,Rural,Mobile,Platinum,no
34.0,46725.0,43.76,8.0,7.66,0.44,Suburban,Mobile,Silver,no
66.0,128429.0,100.0,4.0,36.57,0.0,Suburban,Tablet,Platinum,yes
18.0,103661.0,25.12,5.0,5.22,1.0,Urban,Desktop,Free,no
49.0,60577.0,100.0,3.0,23.66,0.0,Suburban,Mobile,Silver,yes
42.0,53635.0,52.2,5.0,0.5,0.0,Urban,Mobile,Gold,no
33.0,46277.0,1.61,10.0,0.5,0.44,Suburban,Mobile,Free,yes
22.0,115811.0,19.0,4.0,6.5,1.0,Rural,Mobile,Silver,no
25.0,135373.0,45.27,2.0,8.56,1.0,Urban,Mobile,Gold,no
18.0,48967.0,59.16,8.0,9.5,0.29,Suburban,Tablet,Free,no
18.0,112879.0,32.75,5.0,5.53,1.0,Rural,Desktop,Gold,no
37.0,41236.0,0.0,8.0,1.13,1.0,Urban,Mobile,Silver,yes
18.0,20000.0,0.0,3.0,0.5,0.99,Urban,Mobile,Free,yes
20.0,76747.0,44.17,3.0,0.5,0.39,Rural,Mobile,Free,no
18.0,95880.0,38.58,2.0,1.47,0.89,Urban,Desktop,Free,no
18.0,85074.0,34.89,7.0,3.0,0.92,Suburban,Mobile,Free,no
24.0,30987.0,27.56,4.0,7.32,0.64,Rural,Mobile,Gold,no
42.0,109329.0,56.47,5.0,2.95,0.61,Rural,Desktop,Free,yes
18.0,37596.0,32.59,6.0,0.5,0.38,Urban,Mobile,Free,yes
24.0,71103.0,38.46,5.0,0.5,0.55,Rural,Mobile,Free,no
18.0,20000.0,16.71,6.0,10.71,0.76,Urban,Desktop,Silver,yes
29.0,114126.0,56.5,3.0,2.94,0.72,Urban,Mobile,Free,yes
27.0,106815.0,32.59,9.0,7.14,1.0,Rural,Mobile,Platinum,no
18.0,34768.0,62.65,4.0,6.52,0.0,Urban,Desktop,Free,no
52.0,67706.0,65.63,7.0,5.26,0.05,Rural,Desktop,Free,yes
57.0,137470.0,100.0,7.0,24.6,0.31,Suburban,Mobile,Free,yes
18.0,20000.0,6.07,6.0,0.5,0.0,Rural,Mobile,Gold,no
33.0,94509.0,100.0,3.0,12.0,0.0,Urban,Desktop,Free,no
39.0,144222.0,100.0,7.0,26.72,0.4,Suburban,Mobile,Free,yes
24.0,20000.0,0.0,7.0,7.93,1.0,Rural,Desktop,Free,yes
47.0,159136.0,100.0,7.0,38.37,0.22,Urban,Desktop,Free,yes
39.0,75575.0,33.75,4.0,1.1,0.68,Suburban,Desktop,Free,no
19.0,20000.0,23.87,5.0,2.82,0.4,Suburban,Mobile,Gold,no
18.0,20000.0,12.79,4.0,3.5,0.58,Suburban,Mobile,Silver,yes
55.0,135798.0,78.36,1.0,10.41,0.64,Suburban,Mobile,Gold,yes
24.0,81597.0,24.11,10.0,2.97,1.0,Suburban,Desktop,Free,no
66.0,107812.0,100.0,5.0,20.14,0.05,Urban,Mobile,Free,yes
29.0,20000.0,51.61,10.0,0.5,0.0,Urban,Mobile,Platinum,no
20.0,20000.0,29.59,5.0,2.93,0.25,Urban,Mobile,Free,no
18.0,87452.0,15.68,6.0,5.42,1.0,Urban,Mobile,Free,no
22.0,20000.0,0.0,5.0,18.45,1.0,Suburban,Mobile,Silver,yes
51.0,81408.0,33.76,8.0,4.6,0.81,Urban,Mobile,Silver,yes
18.0,20000.0,0.79,4.0,1.23,0.7,Suburban,Desktop,Silver,no
18.0,20000.0,33.35,1.0,2.67,0.27,Urban,Mobile,Free,no
41.0,102319.0,100.0,6.0,24.46,0.0,Urban,Desktop,Silver,yes
42.0,38936.0,75.65,6.0,1.95,0.0,Urban,Tablet,Silver,no
27.0,20000.0,0.0,6.0,4.88,1.0,Urban,Mobile,Silver,yes
44.0,120338.0,87.49,6.0,13.48,0.46,Rural,Mobile,Silver,yes
29.0,42800.0,71.83,3.0,2.85,0.0,Rural,Mobile,Silver,no
33.0,20000.0,50.1,4.0,0.5,0.0,Suburban,Mobile,Free,no
38.0,20000.0,0.0,2.0,1.18,1.0,Urban,Tablet,Free,yes
18.0,101323.0,58.57,5.0,0.5,0.39,Rural,Mobile,Platinum,no
20.0,20000.0,0.0,3.0,0.5,0.73,Suburban,Mobile,Free,yes
28.0,38987.0,65.46,7.0,2.65,0.0,Suburban,Tablet,Platinum,no
37.0,43602.0,3.1,6.0,0.5,0.67,Rural,Mobile,Free,yes
49.0,123604.0,82.44,4.0,11.97,0.52,Suburban,Tablet,Free,yes
42.0,76628.0,40.26,6.0,1.62,0.56,Suburban,Mobile,Free,no
22.0,109146.0,33.01,4.0,2.68,1.0,Rural,Mobile,Free,no
18.0,20000.0,0.0,4.0,0.5,1.0,Suburban,Mobile,Platinum,yes
18.0,87696.0,32.04,2.0,0.5,0.8,Suburban,Mobile,Gold,no
28.0,35245.0,25.57,3.0,7.27,0.7,Urban,Desktop,Free,no
40.0,20000.0,0.0,3.0,2.49,1.0,Urban,Mobile,Gold,yes
35.0,20000.0,24.22,7.0,0.5,0.12,Urban,Mobile,Free,no
32.0,156734.0,68.76,6.0,7.55,1.0,Rural,Desktop,Free,yes
39.0,117904.0,54.33,5.0,2.11,0.73,Urban,Mobile,Gold,yes
57.0,112314.0,54.24,4.0,8.89,0.83,Urban,Tablet,Silver,no
18.0,97489.0,33.56,4.0,0.5,1.0,Urban,Mobile,Silver,no
18.0,116479.0,24.53,6.0,5.79,1.0,Urban,Tablet,Silver,no
28.0,25059.0,41.76,4.0,2.56,0.11,Urban,Tablet,Gold,no
33.0,20000.0,56.47,5.0,0.5,0.0,Suburban,Mobile,Gold,no
35.0,107957.0,47.68,7.0,5.52,0.9,Suburban,Mobile,Free,no
19.0,20000.0,0.0,5.0,3.6,1.0,Suburban,Mobile,Free,yes
36.0,71608.0,37.38,7.0,0.5,0.49,Urban,Tablet,Free,no
18.0,111206.0,41.43,9.0,0.95,1.0,Urban,Desktop,Silver,no
49.0,74794.0,72.61,6.0,7.96,0.08,Suburban,Desktop,Free,yes
31.0,131477.0,98.84,7.0,17.33,0.53,Suburban,Mobile,Gold,yes
18.0,35377.0,38.76,4.0,0.69,0.27,Suburban,Mobile,Free,yes
30.0,85817.0,36.6,6.0,3.13,0.84,Urban,Mobile,Free,no
33.0,20000.0,5.88,6.0,0.5,0.0,Urban,Mobile,Free,no
34.0,123085.0,57.23,4.0,5.97,0.88,Suburban,Mobile,Silver,no
40.0,45734.0,88.74,7.0,0.5,0.0,Urban,Mobile,Silver,no
29.0,90675.0,30.08,9.0,3.68,1.0,Urban,Desktop,Silver,no
45.0,39045.0,64.31,1.0,0.59,0.0,Urban,Mobile,Free,no
18.0,20000.0,0.0,4.0,0.5,1.0,Rural,Desktop,Silver,yes
36.0,20000.0,38.76,6.0,0.5,0.0,Suburban,Mobile,Free,no
22.0,115337.0,51.35,5.0,2.34,0.85,Urban,Desktop,Free,no
18.0,80622.0,25.6,7.0,0.5,0.84,Suburban,Mobile,Free,no
28.0,29464.0,0.44,3.0,0.5,0.73,Urban,Desktop,Silver,yes
25.0,93618.0,56.79,5.0,0.5,0.36,Urban,Mobile,Platinum,no
41.0,81188.0,40.27,4.0,2.53,0.65,Urban,Tablet,Silver,no
39.0,25076.0,0.0,4.0,6.1,1.0,Urban,Desktop,Silver,yes
32.0,116461.0,38.11,5.0,8.4,1.0,Rural,Desktop,Free,no
18.0,20000.0,4.42,6.0,1.67,0.61,Urban,Mobile,Free,no
31.0,20000.0,24.28,6.0,0.5,0.01,Urban,Tablet,Gold,no
39.0,69262.0,25.27,4.0,0.5,0.71,Suburban,Mobile,Free,no
18.0,155924.0,46.53,3.0,10.59,1.0,Urban,Desktop,Free,no
21.0,20000.0,44.51,6.0,0.91,0.0,Suburban,Mobile,Silver,no
18.0,114471.0,31.87,1.0,0.88,1.0,Urban,Tablet,Free,no
34.0,102801.0,31.92,5.0,7.25,1.0,Suburban,Mobile,Free,no
28.0,113737.0,28.6,2.0,10.12,1.0,Suburban,Desktop,Free,no
18.0,46945.0,65.23,4.0,8.46,0.12,Urban,Desktop,Gold,no
32.0,97506.0,44.71,3.0,3.58,0.8,Urban,Mobile,Free,no
28.0,80937.0,42.78,4.0,0.5,0.51,Urban,Desktop,Free,no
62.0,75165.0,51.04,8.0,0.9,0.22,Urban,Tablet,Silver,yes
68.0,91718.0,70.25,3.0,7.04,0.19,Urban,Tablet,Platinum,yes
26.0,20000.0,27.98,3.0,0.5,0.17,Suburban,Desktop,Free,no
42.0,96190.0,24.07,4.0,4.93,1.0,Urban,Desktop,Free,no
28.0,20000.0,29.48,3.0,0.5,0.02,Suburban,Mobile,Platinum,no
23.0,27218.0,41.63,5.0,5.15,0.25,Suburban,Mobile,Free,no
48.0,42184.0,0.0,4.0,15.78,1.0,Rural,Mobile,Silver,yes
18.0,20000.0,0.0,8.0,0.5,0.6,Suburban,Tablet,Free,yes
33.0,118902.0,100.0,2.0,26.22,0.16,Urban,Mobile,Free,yes
27.0,20000.0,37.82,5.0,0.5,0.0,Suburban,Mobile,Silver,no
19.0,27856.0,17.7,3.0,6.73,0.81,Rural,Mobile,Gold,no
21.0,20000.0,35.88,4.0,0.5,0.0,Urban,Mobile,Free,no
19.0,63036.0,40.41,7.0,0.5,0.29,Urban,Mobile,Free,no
19.0,41059.0,46.69,3.0,8.29,0.41,Rural,Mobile,Free,no
18.0,20000.0,57.01,6.0,0.5,0.0,Urban,Tablet,Silver,no
18.0,103731.0,50.85,1.0,1.3,0.73,Suburban,Desktop,Silver,no
22.0,20186.0,8.03,6.0,4.45,0.83,Urban,Mobile,Free,no
33.0,118132.0,45.01,7.0,5.0,1.0,Suburban,Mobile,Free,no
18.0,20000.0,0.0,6.0,8.17,1.0,Rural,Mobile,Silver,yes
47.0,106033.0,100.0,1.0,36.86,0.0,Urban,Mobile,Silver,yes
25.0,38015.0,44.47,8.0,8.46,0.4,Suburban,Desktop,Free,no
18.0,91752.0,78.9,7.0,17.47,0.62,Suburban,Desktop,Free,no
31.0,120490.0,35.86,0.0,8.25,1.0,Rural,Mobile,Silver,no
61.0,107799.0,100.0,10.0,28.5,0.0,Urban,Desktop,Silver,yes
29.0,103336.0,30.03,7.0,5.98,1.0,Rural,Desktop,Silver,no
26.0,140009.0,36.39,5.0,11.22,1.0,Urban,Desktop,Free,no
38.0,20000.0,0.0,8.0,4.2,1.0,Urban,Mobile,Gold,yes
26.0,20000.0,37.68,6.0,0.5,0.0,Suburban,Mobile,Silver,no
18.0,134292.0,26.92,4.0,8.89,1.0,Suburban,Mobile,Gold,no
70.0,85911.0,100.0,2.0,26.0,0.0,Urban,Tablet,Free,yes
34.0,44156.0,0.0,5.0,0.92,1.0,Urban,Desktop,Silver,yes
44.0,30383.0,53.61,4.0,0.5,0.0,Urban,Desktop,Silver,no
43.0,20000.0,59.03,4.0,0.5,0.0,Urban,Mobile,Free,no
31.0,105079.0,42.99,1.0,4.12,0.93,Suburban,Mobile,Silver,no
18.0,20000.0,0.0,6.0,0.5,0.93,Suburban,Mobile,Free,yes
18.0,30107.0,36.32,3.0,0.5,0.0,Rural,Mobile,Free,no
45.0,78407.0,39.52,5.0,1.9,0.6,Rural,Mobile,Silver,no
31.0,105490.0,51.94,3.0,1.06,0.65,Suburban,Mobile,Free,no
18.0,20000.0,34.16,4.0,5.32,0.3,Rural,Mobile,Silver,no
48.0,20000.0,23.92,3.0,0.5,0.0,Suburban,Mobile,Silver,no
32.0,52793.0,62.53,6.0,7.16,0.11,Urban,Mobile,Gold,no
40.0,20000.0,0.0,4.0,12.35,1.0,Suburban,Mobile,Free,yes
29.0,82568.0,46.76,6.0,0.5,0.47,Urban,Tablet,Gold,no
29.0,42128.0,74.95,9.0,2.96,0.0,Urban,Mobile,Free,no
41.0,80585.0,21.81,2.0,2.94,1.0,Suburban,Desktop,Free,no
22.0,20000.0,0.0,3.0,6.39,1.0,Rural,Desktop,Free,yes
33.0,111715.0,34.8,5.0,5.12,1.0,Rural,Desktop,Free,no
21.0,139000.0,60.32,4.0,7.26,1.0,Suburban,Mobile,Free,no
62.0,89389.0,100.0,5.0,47.16,0.0,Suburban,Mobile,Silver,yes
68.0,69388.0,97.29,2.0,15.86,0.0,Urban,Mobile,Gold,yes
41.0,101134.0,36.57,3.0,5.82,1.0,Urban,Mobile,Free,no
62.0,20000.0,67.88,4.0,0.5,0.0,Urban,Tablet,Platinum,no
19.0,20000.0,58.89,5.0,0.5,0.0,Urban,Mobile,Silver,no
20.0,116671.0,34.36,8.0,6.18,1.0,Rural,Mobile,Gold,no
29.0,37312.0,57.81,7.0,2.64,0.0,Rural,Tablet,Free,no
19.0,48487.0,30.46,5.0,12.08,0.94,Suburban,Desktop,Gold,no
20.0,76496.0,35.58,6.0,0.5,0.63,Urban,Mobile,Silver,no
19.0,20000.0,45.09,6.0,0.5,0.0,Urban,Mobile,Gold,no
18.0,20000.0,18.58,3.0,28.37,1.0,Urban,Desktop,Silver,yes
20.0,20000.0,0.0,8.0,0.5,1.0,Suburban,Mobile,Free,yes
26.0,49703.0,20.86,1.0,9.78,1.0,Urban,Mobile,Free,no
18.0,115977.0,56.47,5.0,1.76,0.78,Urban,Desktop,Free,no
26.0,20000.0,8.79,5.0,0.5,0.0,Urban,Mobile,Silver,no
20.0,20000.0,16.02,6.0,0.5,0.02,Rural,Mobile,Silver,no
29.0,20891.0,55.55,4.0,0.5,0.0,Rural,Desktop,Silver,no
59.0,20000.0,54.45,7.0,0.5,0.0,Urban,Desktop,Silver,no
44.0,105174.0,100.0,4.0,19.85,0.13,Suburban,Desktop,Free,yes
26.0,25519.0,39.88,3.0,2.53,0.16,Rural,Mobile,Free,no
45.0,50342.0,93.91,7.0,0.5,0.0,Urban,Mobile,Silver,no
18.0,131877.0,26.05,5.0,7.44,1.0,Suburban,Mobile,Free,no
18.0,70258.0,38.04,5.0,0.5,0.5,Rural,Mobile,Free,no
18.0,58707.0,62.92,6.0,12.08,0.42,Suburban,Mobile,Silver,no
22.0,144695.0,42.71,6.0,8.17,1.0,Suburban,Mobile,Gold,no
40.0,33743.0,0.0,6.0,5.76,1.0,Urban,Mobile,Free,yes
70.0,90863.0,100.0,7.0,22.97,0.0,Suburban,Mobile,Free,yes
18.0,133741.0,22.29,2.0,9.15,1.0,Rural,Mobile,Free,no
24.0,41311.0,56.83,5.0,5.96,0.11,Suburban,Desktop,Free,no
18.0,20000.0,0.0,8.0,0.5,0.84,Urban,Desktop,Gold,yes
19.0,20000.0,2.04,4.0,0.5,0.43,Suburban,Mobile,Free,no
54.0,115708.0,97.36,10.0,16.54,0.27,Rural,Desktop,Free,yes
36.0,20000.0,12.15,7.0,0.5,0.35,Urban,Tablet,Silver,no
18.0,28446.0,65.79,5.0,4.52,0.0,Rural,Mobile,Gold,no
51.0,34926.0,63.63,4.0,0.5,0.0,Suburban,Tablet,Gold,no
18.0,65740.0,32.45,7.0,0.5,0.64,Suburban,Desktop,Silver,no
26.0,87689.0,29.82,6.0,3.96,1.0,Rural,Mobile,Free,no
34.0,40251.0,84.75,5.0,1.52,0.0,Suburban,Desktop,Free,no
38.0,113715.0,60.18,4.0,7.03,0.74,Urban,Mobile,Gold,no
18.0,43438.0,39.6,5.0,6.76,0.53,Suburban,Mobile,Silver,yes
59.0,131484.0,90.35,2.0,14.77,0.49,Suburban,Desktop,Silver,yes
29.0,20000.0,61.18,6.0,3.13,0.0,Urban,Tablet,Silver,no
18.0,20000.0,0.0,6.0,0.5,0.56,Suburban,Mobile,Free,yes
18.0,73783.0,83.6,6.0,9.56,0.05,Suburban,Mobile,Silver,no
18.0,20000.0,35.45,4.0,0.5,0.0,Urban,Desktop,Free,no
22.0,24769.0,3.94,11.0,0.5,0.53,Suburban,Desktop,Free,yes
26.0,111222.0,28.24,5.0,5.3,1.0,Urban,Mobile,Free,no
18.0,20000.0,17.62,5.0,8.1,0.63,Suburban,Mobile,Silver,yes
39.0,36366.0,71.95,4.0,1.91,0.0,Urban,Mobile,Free,no
21.0,20000.0,0.0,6.0,0.5,1.0,Suburban,Desktop,Free,yes
22.0,89783.0,34.15,8.0,0.5,0.87,Rural,Mobile,Silver,no
40.0,95087.0,93.81,6.0,15.02,0.15,Urban,Mobile,Free,yes
18.0,115257.0,41.32,6.0,3.06,1.0,Suburban,Desktop,Silver,no
20.0,20000.0,45.45,3.0,2.55,0.02,Urban,Desktop,Silver,no
35.0,87012.0,38.08,2.0,2.01,0.76,Suburban,Desktop,Gold,no
18.0,88156.0,21.74,2.0,0.5,1.0,Rural,Desktop,Gold,no
36.0,22285.0,0.0,5.0,10.15,1.0,Suburban,Mobile,Gold,yes
18.0,89864.0,26.18,4.0,0.5,1.0,Urban,Mobile,Free,no
35.0,135116.0,97.94,6.0,16.92,0.55,Suburban,Mobile,Silver,yes
25.0,106556.0,17.29,5.0,7.26,1.0,Suburban,Desktop,Gold,no
61.0,81346.0,100.0,6.0,24.94,0.0,Urban,Desktop,Platinum,yes
18.0,100244.0,80.56,9.0,15.91,0.6,Suburban,Mobile,Free,no
18.0,114821.0,27.56,1.0,3.53,1.0,Suburban,Mobile,Silver,no
18.0,94975.0,43.72,4.0,0.5,0.6,Rural,Mobile,Platinum,no
18.0,20000.0,16.03,8.0,0.5,0.39,Suburban,Mobile,Free,yes
38.0,49672.0,10.64,2.0,6.31,1.0,Urban,Tablet,Free,yes
37.0,61538.0,18.26,4.0,2.11,0.89,Rural,Mobile,Silver,no
32.0,35605.0,64.07,3.0,2.53,0.0,Rural,Mobile,Free,no
57.0,94914.0,100.0,6.0,24.74,0.0,Suburban,Mobile,Gold,yes
38.0,66475.0,67.78,6.0,8.96,0.18,Suburban,Mobile,Silver,no
20.0,20000.0,6.53,6.0,1.35,0.5,Suburban,Mobile,Free,no
38.0,33770.0,0.0,3.0,2.18,1.0,Suburban,Tablet,Free,yes
35.0,119165.0,39.85,6.0,6.6,1.0,Urban,Mobile,Silver,no
30.0,45121.0,50.4,2.0,6.81,0.28,Suburban,Mobile,Free,no
21.0,20000.0,1.77,8.0,0.5,0.31,Urban,Mobile,Free,no
18.0,106142.0,32.98,4.0,1.98,1.0,Rural,Tablet,Platinum,no
31.0,79859.0,33.32,5.0,2.31,0.81,Rural,Mobile,Free,no
43.0,92627.0,45.55,8.0,3.24,0.67,Rural,Desktop,Silver,no
21.0,27125.0,1.7,3.0,1.09,0.91,Rural,Mobile,Free,yes
29.0,111476.0,35.89,6.0,1.68,1.0,Rural,Mobile,Free,no
23.0,93495.0,46.22,6.0,0.5,0.64,Suburban,Desktop,Free,no
18.0,20000.0,57.13,4.0,2.03,0.0,Suburban,Desktop,Silver,no
48.0,29771.0,0.0,5.0,0.5,1.0,Rural,Desktop,Silver,yes
25.0,20310.0,55.5,3.0,0.64,0.0,Rural,Tablet,Silver,no
37.0,39786.0,0.0,3.0,0.5,1.0,Suburban,Mobile,Free,yes
43.0,67377.0,85.63,4.0,11.96,0.0,Urban,Mobile,Free,yes
59.0,28019.0,0.0,7.0,0.5,1.0,Suburban,Mobile,Silver,yes
41.0,116178.0,73.0,6.0,8.27,0.54,Rural,Mobile,Gold,yes
57.0,119472.0,100.0,3.0,35.38,0.0,Urban,Mobile,Free,yes
23.0,25474.0,2.47,5.0,15.01,1.0,Suburban,Mobile,Silver,yes
58.0,107056.0,100.0,5.0,34.54,0.0,Suburban,Tablet,Silver,yes
40.0,33739.0,56.44,7.0,0.5,0.0,Urban,Mobile,Silver,no
23.0,98106.0,35.84,5.0,2.39,0.98,Suburban,Mobile,Silver,no
22.0,73893.0,46.05,4.0,0.5,0.31,Suburban,Mobile,Free,no
42.0,75404.0,100.0,10.0,5.89,0.0,Urban,Desktop,Gold,no
31.0,24739.0,44.87,3.0,2.22,0.02,Suburban,Mobile,Silver,no
45.0,145606.0,97.02,5.0,16.86,0.63,Suburban,Mobile,Silver,yes
24.0,20000.0,0.0,8.0,0.5,0.85,Suburban,Mobile,Free,yes
27.0,20000.0,32.78,4.0,0.5,0.0,Suburban,Desktop,Free,no
24.0,63415.0,33.87,5.0,0.5,0.41,Suburban,Tablet,Free,no
29.0,80707.0,34.97,8.0,1.43,0.76,Urban,Mobile,Free,no
32.0,87078.0,28.85,4.0,2.74,0.98,Suburban,Mobile,Free,no
45.0,70222.0,27.34,7.0,1.38,0.74,Urban,Desktop,Free,no
64.0,57183.0,100.0,5.0,30.74,0.0,Urban,Mobile,Free,yes
31.0,41353.0,74.85,9.0,2.16,0.0,Urban,Mobile,Free,no
35.0,58617.0,60.43,5.0,7.44,0.21,Urban,Mobile,Silver,no
61.0,38865.0,34.84,7.0,0.5,0.11,Suburban,Tablet,Free,no
18.0,52113.0,76.76,5.0,11.0,0.06,Suburban,Desktop,Silver,no
18.0,20000.0,0.0,6.0,6.6,0.95,Urban,Mobile,Silver,yes
18.0,100048.0,50.5,2.0,0.5,0.61,Urban,Mobile,Gold,no
31.0,20000.0,30.7,7.0,0.5,0.0,Rural,Mobile,Gold,no
18.0,20000.0,0.0,6.0,0.5,0.94,Urban,Tablet,Silver,yes
18.0,52263.0,18.68,3.0,0.5,0.63,Suburban,Mobile,Free,no
22.0,75206.0,100.0,5.0,9.23,0.0,Rural,Desktop,Silver,no
38.0,118152.0,100.0,8.0,17.62,0.32,Urban,Mobile,Gold,yes
29.0,86660.0,100.0,8.0,11.46,0.0,Suburban,Mobile,Gold,no
37.0,113546.0,98.36,5.0,16.67,0.31,Suburban,Desktop,Gold,yes
35.0,21408.0,65.61,7.0,0.5,0.0,Urban,Mobile,Free,no
37.0,100930.0,40.75,5.0,5.59,0.96,Urban,Desktop,Silver,no
18.0,148929.0,46.64,6.0,6.17,1.0,Rural,Mobile,Free,no
21.0,45631.0,26.06,4.0,5.6,0.77,Urban,Mobile,Silver,yes
18.0,107677.0,29.29,5.0,0.5,1.0,Urban,Mobile,Silver,no
27.0,20000.0,8.51,10.0,0.5,0.0,Rural,Desktop,Silver,no
31.0,88807.0,37.17,7.0,4.25,0.89,Suburban,Tablet,Silver,no
23.0,53036.0,44.47,6.0,4.89,0.44,Rural,Mobile,Free,yes
23.0,20000.0,60.62,6.0,0.5,0.0,Urban,Desktop,Free,no
48.0,88117.0,31.42,3.0,5.04,0.95,Suburban,Mobile,Gold,no
32.0,20000.0,37.93,6.0,0.5,0.0,Suburban,Tablet,Gold,no
19.0,58160.0,83.06,5.0,8.23,0.0,Suburban,Mobile,Silver,no
18.0,106558.0,34.34,4.0,0.5,1.0,Suburban,Mobile,Silver,no
25.0,20000.0,44.83,6.0,0.64,0.0,Rural,Mobile,Free,no
20.0,90746.0,45.64,4.0,0.75,0.67,Suburban,Desktop,Free,no
20.0,31139.0,37.19,4.0,5.14,0.39,Urban,Mobile,Gold,no
18.0,20000.0,0.18,6.0,0.5,0.53,Suburban,Desktop,Free,yes
18.0,21742.0,70.21,6.0,3.04,0.0,Rural,Mobile,Silver,no
33.0,107507.0,9.98,8.0,8.22,1.0,Urban,Tablet,Free,no
24.0,20000.0,21.37,4.0,1.33,0.32,Suburban,Mobile,Free,no
23.0,44011.0,62.96,9.0,6.43,0.03,Suburban,Mobile,Platinum,no
18.0,134914.0,9.94,7.0,13.8,1.0,Rural,Mobile,Silver,no
18.0,20000.0,20.69,3.0,0.5,0.07,Suburban,Mobile,Free,yes
27.0,32423.0,54.72,6.0,4.81,0.01,Suburban,Mobile,Free,no
18.0,40381.0,46.89,7.0,8.48,0.44,Suburban,Mobile,Free,no
44.0,72719.0,40.7,4.0,0.53,0.47,Rural,Mobile,Free,no
23.0,94009.0,35.68,6.0,3.31,0.97,Suburban,Desktop,Silver,no
55.0,100699.0,100.0,3.0,22.59,0.0,Rural,Mobile,Silver,yes
23.0,20000.0,12.2,6.0,0.5,0.0,Suburban,Mobile,Free,no
19.0,75037.0,83.87,7.0,11.15,0.11,Urban,Mobile,Free,no
32.0,20000.0,0.0,9.0,9.85,1.0,Urban,Mobile,Free,yes
20.0,33290.0,48.06,4.0,6.0,0.22,Urban,Mobile,Free,no
62.0,91108.0,59.13,8.0,3.68,0.32,Rural,Desktop,Gold,yes
40.0,60270.0,5.26,6.0,11.85,1.0,Urban,Mobile,Free,yes
33.0,93423.0,44.6,2.0,3.49,0.75,Urban,Mobile,Free,no
46.0,100872.0,100.0,3.0,26.11,0.0,Suburban,Tablet,Platinum,yes
43.0,20000.0,0.0,0.0,0.5,0.54,Suburban,Mobile,Free,no
27.0,71005.0,99.02,5.0,8.17,0.0,Rural,Mobile,Free,no
61.0,94934.0,77.18,4.0,9.75,0.21,Urban,Desktop,Gold,yes
41.0,61124.0,21.75,7.0,0.79,0.76,Suburban,Mobile,Gold,no
18.0,74960.0,40.47,7.0,0.5,0.45,Suburban,Mobile,Free,no
18.0,20000.0,2.7,9.0,0.66,0.8,Suburban,Desktop,Free,yes
20.0,68179.0,50.79,8.0,10.82,0.68,Suburban,Desktop,Free,no
22.0,87464.0,33.65,6.0,1.91,0.9,Urban,Mobile,Free,no
18.0,110275.0,33.65,4.0,2.24,1.0,Suburban,Mobile,Platinum,no
26.0,20000.0,42.64,4.0,1.98,0.0,Suburban,Desktop,Gold,no
28.0,121753.0,48.16,6.0,5.05,1.0,Suburban,Mobile,Free,no
